深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
深信泰丰,1,神州数码控股有限公司交易标的已审汇总财务报表（截至2015年6月30日止六个月期间、2014年度、2013年度及2012年度）,T1oV_vB4WT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
世纪游轮,1,上海巨人网络科技有限公司已审模拟财务报表（2012年度、2013年度、2014年度以及截至2015年9月30日止的九个月期间）,T1XzbvBvLT1RCvBVdK
